hash,elapsed_time,age,evaluation_status,evaluation_year,evaluation_start_time,tree,error_string,pickle,"FullDataSet False Positives","FullDataSet False Negatives","FullDataSet Num Elements"
cb276190e61b30465ad555c60566080b3a6b2997c827ff610f520d11496aa286,5.58003,1,EVALUATED,21,"2019-10-20 12:18:19","AdaBoostLearner(myFlatTop(ARG0, passTriState(0)), ModifyLearnerFloat(learnerType('SVM', {'C': 1.0, 'kernel': 0}), 100.0), passInt(3727), myFloatDiv(myFloatAdd(0.1, 10.0), 10.0))",NULL,...,6.8,51.8,37
cb3b0c57ff5632780c586c98781c91acb8fa65ac94993d34657358a3b22250c5,8.77688,1,EVALUATED,19,"2019-10-20 04:00:19","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), 0.01), myIntAdd(3, greaterThan(myFloatMult(100.0, myFloatSub(10.0, 0.1)), 100.0)), myFloatDiv(0.01, 0.1))",NULL,...,15.4,18.8,32
cba3282baa4600085bb8c672e8b14935610cd4a83c567e2ee2c912d64c0b4f33,5.6559,1,EVALUATED,15,"2019-10-20 02:21:21","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Bayes', None), myIntToFloat(255)), myIntAdd(3, falseBool), myFloatDiv(0.1, 0.1))",NULL,...,22.8,22,42
cbecc31ee444f2e150064bd691928391e97a7875e1ca83ba24ce90e88d795b45,6.63918,1,EVALUATED,19,"2019-10-20 09:04:54","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 0.1, 1), ModifyLearnerInt(learnerType('SVM', {'C': 1.0, 'kernel': 0}), falseBool, 4), 2, myIntToFloat(9)), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(1)))",NULL,...,104.4,13.8,56
cc1615a5816900d95d925c7bdaafad9727748ead06aa8c3f667b1af22e065088,6.60984,1,EVALUATED,20,"2019-10-20 05:33:47","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('Bayes', None), falseBool, 4), passTriState(2), 0.01), passFloat(myFloatAdd(100.0, 3.5546194300230027)), passTriState(passTriState(passTriState(passTriState(0)))))",NULL,...,19,19.2,67
ccc5b9db099b3be1dcf0abd4a7bbd47d5eaa91c46f43147f0699cdfe98ea84c2,5.76596,1,EVALUATED,14,"2019-10-19 23:42:46","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Bayes', None), 0.01), myIntAdd(3, greaterThan(myFloatMult(100.0, myFloatSub(10.0, 0.1)), 100.0)), myFloatDiv(0.01, 0.1))",NULL,...,18.6,21,30
ccea66c49b9fb5265504a215f97f279d109188094da6c020d0d02340982db622,5.53196,1,EVALUATED,18,"2019-10-20 02:54:57","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('Bayes', None), falseBool, 1), passTriState(1), myIntToFloat(9)), passFloat(myFloatAdd(myFloatSub(2.6127286162671606, 1.0), 0.1)), passTriState(passTriState(0)))",NULL,...,18.8,19,37
cd4eac64b017712ea58d19ca7562fc176c9f36f0a3330ae1ff5291484dd34322,6.51347,1,EVALUATED,15,"2019-10-19 23:47:39","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(ModifyLearnerList(ModifyLearnerBool(learnerType('ExtraTrees', {'n_estimators': 100, 'max_depth': 6, 'criterion': 0}), falseBool), passList([-2, -6])), falseBool, 5), passTriState(0), myIntToFloat(64)), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(0)))",NULL,...,0,68.4,45
cdfe66d7e6ddfa4b6877b32bc848157cd181cc4cd4dda8a99696c00474dee175,6.5791,1,EVALUATED,19,"2019-10-20 12:11:37","AdaBoostLearner(myProd(ARG0, 1), ModifyLearnerFloat(learnerType('SVM', {'C': 1.0, 'kernel': 0}), 0.01), myIntAdd(3, trueBool), myFloatDiv(0.1, 0.1))",NULL,...,10.4,39,37
ce5535c3aa8187dc38219acebe90f1119e9ac666761be92ff9fe2b8fadbdd1af,5.61884,1,WAITING_FOR_MASTER,22,"2019-10-20 12:56:53","AdaBoostLearner(myProd(ARG0, 0), ModifyLearnerFloat(learnerType('Trees', {'criterion': 0, 'splitter': 0}), 0.01), myIntAdd(128, greaterThanEqual(myIntToFloat(4), myFloatMult(-0.0004037714718840846, 0.15758621396495442))), myFloatDiv(0.1, 0.1))",NULL,...,0,68.4,44
cf0bcbb5c7e250efdeef5b51bcbc170b898434a43af12a6946d0ec6e1b32c033,6.76565,1,EVALUATED,16,"2019-10-20 02:46:52","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('SVM', {'C': 1.0, 'kernel': 0}), 100.0), passInt(3727), myFloatDiv(10.0, 10.0))",NULL,...,12.4,30.6,34
cf609de3a733de0a1da3a6b1779eb5dcae2de9ab0ccb9703803ad7953901ce86,4375.81,1,EVALUATED,19,"2019-10-20 04:00:19","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), 100.0), passInt(3727), myFloatDiv(0.1, 10.0))",NULL,...,15.6,19.4,33
cf8d3f9aac196d7f2c88097d46a2eb280a06017e06c031c36111913775cc7c8b,5.5637,1,EVALUATED,11,"2019-10-19 23:15:32","AdaBoostLearner(ARG0, learnerType('Trees', {'criterion': 0, 'splitter': 0}), 2, 0.01)",NULL,...,17.4,21,48
cfdd8998ea88191ed4e44f77610b218c63cc809a94d4b914a45c4cb2e55e92ff,7.752,1,EVALUATED,12,"2019-10-19 23:16:33","AdaBoostLearner(myProd(ARG0, passTriState(2)), ModifyLearnerFloat(learnerType('Bayes', None), 0.01), myIntAdd(3, falseBool), myFloatDiv(0.1, 0.1))",NULL,...,22.8,22,30
d03d3afcd9a090e313e154d2f4b110992c32567b4a32c154cdb9e32cc488e958,8.57958,1,EVALUATED,9,"2019-10-19 22:55:24","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('Bayes', None), trueBool, 4), passTriState(2), 10.0), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(0)))",NULL,...,55,39.8,56
d0596e1315a5162645a380323296b3a596cff9ffc16146347e50da1c5008f828,5.74839,1,EVALUATED,20,"2019-10-20 05:39:09","AdaBoostLearner(myArcTangentMath(ARG0, 1), ModifyLearnerList(learnerType('Trees', {'criterion': 0, 'splitter': 0}), [1, -1]), 8, myFloatDiv(100.0, 10.0))",NULL,...,23.4,22.8,34
d0a93efd7f230f627a42ededddaec48048b58c6c1a8151214756ca7317fa436c,14.3987,1,EVALUATED,1,"2019-10-19 21:06:59","AdaBoostLearner(myProd(ARG0, 1), ModifyLearnerFloat(learnerType('LogR', {'penalty': 0, 'C': 1.0}), 0.01), myIntAdd(3, falseBool), myFloatDiv(0.1, 0.1))",NULL,...,10.6,47.8,29
d16ee2f11aaa8bacaf4d9b591263962fc03b41600c880afadb474ddfa9723c9c,6.52582,1,WAITING_FOR_MASTER,23,"2019-10-20 12:55:53","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), trueBool, 5), passTriState(2), 10.0), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(0)))",NULL,...,85.2,41.4,58
d16fd41638ea5e93cc87ea4f4e7e90a22a04bf21c696ddc4a226077e3703b09e,5.7288,1,EVALUATED,20,"2019-10-20 05:39:40","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Trees', {'criterion': 0, 'splitter': 0}), 0.01), myIntAdd(myAnd(lessThanOrEqual(myFloatSub(myIntToFloat(equal(0.1, 0.1)), ifThenElseFloat(passBool(falseBool), myFloatSub(1.0, 0.1), myFloatAdd(0.01, 1.0))), ifThenElseFloat(equal(myFloatAdd(1.0, 100.0), myFloatMult(0.1, 1.0)), myFloatSub(myFloatAdd(100.0, 10.0), myFloatAdd(1.0, -0.5526309139303018)), myFloatMult(myFloatDiv(0.01, 10.0), myFloatDiv(1.0, 100.0)))), ifThenElseBool(trueBool, ifThenElseBool(myOr(ifThenElseBool(falseBool, trueBool, trueBool), lessThan(4.6593976340629535, 0.1)), lessThan(passFloat(10.0), passFloat(-2.847605620763548)), passBool(myAnd(falseBool, falseBool))), trueBool)), equal(myFloatMult(100.0, 10.0), myFloatAdd(-0.1720087790309499, 100.0))), myFloatDiv(0.1, 0.1))",NULL,...,17.8,20.2,107
d1a997f169dbff87a521cc1cbf67c69bf27988a7514017be045dc96be4cda129,5.71817,1,EVALUATED,21,"2019-10-20 08:17:09","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Trees', {'criterion': 0, 'splitter': 0}), 0.01), myIntAdd(32, trueBool), myFloatDiv(0.1, 0.1))",NULL,...,17.2,20.6,32
d1bf39b7e3045d9413af90723f1660f96d583f0a2df8d461c7d834eea25003dc,261.377,1,EVALUATED,18,"2019-10-20 02:53:27","BaggedLearner(myBartlettHann(ARG0, 1), learnerType('SVM', {'C': 1.0, 'kernel': 0}))",NULL,...,16.2,22,31
d1f05b63c5df2e706733168e582782bb7e0fc51c745de84f37e0bd6c2f279c77,5.55676,1,EVALUATED,18,"2019-10-20 02:55:18","AdaBoostLearner(mySelFwe(ARG0, 0, 10.0), ModifyLearnerFloat(learnerType('Trees', {'criterion': 0, 'splitter': 0}), 0.01), myIntAdd(3, myNot(falseBool)), myFloatDiv(0.1, 0.01))",NULL,...,23.4,22.8,39
d3814272d9731d0c32eb5ad0e0438c156b48cedc15cf88a7576b64342f655656,6.87357,1,EVALUATED,17,"2019-10-20 03:01:21","myBartlett(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('Bayes', None), falseBool, 4), passTriState(2), 10.0), 0)",NULL,...,55,39.8,36
d45180a86f9180eb885b61ca430ff83c7cff157cce77cbb93d9fa270a8dc81ed,5.44726,1,EVALUATED,15,"2019-10-20 01:55:39","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), falseBool, 4), passTriState(1), 100.0), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(0)))",NULL,...,11.6,21,53
d49ece13ad7f4020c7c5e8e7d84361b15d63883e762cd7862ea48472d69bca7b,5.53357,1,EVALUATED,20,"2019-10-20 06:30:04","AdaBoostLearner(myBlackmanNuttall(ARG0, 0), ModifyLearnerList(learnerType('Bayes', None), [-10, -14]), passInt(4), 0.01)",NULL,...,21,19,28
d4e983db5c7e8b6d336c832d9b42f1a2cf5d3f68a626f0dfae34d36bc152e643,6.56968,1,EVALUATED,20,"2019-10-20 05:21:55","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('ExtraTrees', {'n_estimators': 100, 'max_depth': 6, 'criterion': 0}), falseBool, 5), 0, myIntToFloat(64)), 0.1, passTriState(passTriState(0)))",NULL,...,0,68.4,41
d4f7421923e75b494fea245c66b050c3629a9e4992287a2895ca6817c452a376,5.49897,1,EVALUATED,18,"2019-10-20 02:59:40","AdaBoostLearner(myProd(ARG0, 0), learnerType('LogR', {'penalty': 0, 'C': 1.0}), myIntAdd(3, greaterThanEqual(myIntToFloat(0), myFloatMult(0.1, 0.15758621396495442))), myFloatDiv(0.1, 0.1))",NULL,...,0,68.4,40
d51b6408584ef2a3deeb419985142c1117ba43ce4bdfa88588acdbcf47ab26e0,42.0254,1,EVALUATED,21,"2019-10-20 08:15:59","myBartlett(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), falseBool, 4), passTriState(0), 10.0), 1)",NULL,...,30.2,16.8,31
d57abf2eff0b23e2b2f11d568f3c17b858618b21c1353180622f1212d9de1902,7.56797,1,EVALUATED,18,"2019-10-20 05:44:02","myPlanckTaper(AdaBoostLearner(myGaussian(myGaussian(ARG0, 100.0, passTriState(passTriState(0))), 100.0, 1), ModifyLearnerInt(learnerType('LogR', {'penalty': 0, 'C': 1.0}), falseBool, 5), passTriState(1), myIntToFloat(64)), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(0)))",NULL,...,6.6,48.4,36
d6049f538012bfb194f0051de385fed25c430e30da6815a52c6b529ba4e70bad,5.50352,1,EVALUATED,22,"2019-10-20 09:29:26","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('ExtraTrees', {'n_estimators': 100, 'max_depth': 6, 'criterion': 0}), 0.01), 5, myFloatDiv(0.1, 0.1))",NULL,...,19.6,18.4,31
d642d458f56280aa0f939a4388ea79a83cb2bc115e8557f9a59114f601461d64,5.64241,1,EVALUATED,18,"2019-10-20 02:55:18","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('SVM', {'C': 1.0, 'kernel': 0}), 0.01), myIntAdd(3, falseBool), passFloat(1.0732457993792535))",NULL,...,14.2,39.2,23
d6b58f1f5dc8fdb56209dd318baac7c2471305561e45c643deda750ec3e26f44,10.5685,1,EVALUATED,11,"2019-10-19 22:53:32","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), 0.01), myIntAdd(3, greaterThan(myFloatMult(100.0, myFloatSub(10.0, 0.1)), 100.0)), myFloatDiv(0.1, 0.1))",NULL,...,16,19.4,33
d76450a6151d895c2bda26c673f429620776c1106f959b82f2db0118794837e9,5.69156,1,WAITING_FOR_MASTER,23,"2019-10-20 12:59:54","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Trees', {'criterion': 0, 'splitter': 0}), 0.01), myIntAdd(myAnd(lessThanOrEqual(myFloatSub(myIntToFloat(equal(0.1, 0.1)), ifThenElseFloat(passBool(falseBool), myFloatSub(1.0, 0.1), myFloatAdd(0.01, 1.0))), ifThenElseFloat(equal(myFloatAdd(1.0, 100.0), myFloatMult(0.1, 1.0)), myFloatSub(myFloatAdd(100.0, 10.0), myFloatAdd(1.0, 1.8141947973299386)), myFloatMult(myFloatDiv(0.01, 10.0), myFloatDiv(1.0, 100.0)))), ifThenElseBool(trueBool, ifThenElseBool(myOr(ifThenElseBool(falseBool, trueBool, trueBool), lessThan(0.6596170420994394, 0.1)), lessThan(passFloat(10.0), passFloat(passFloat(-2.0163054353169763))), passBool(myAnd(falseBool, falseBool))), trueBool)), equal(myFloatMult(100.0, 10.0), myFloatAdd(-0.1720087790309499, 100.0))), myFloatDiv(0.1, 0.1))",NULL,...,17.8,20.2,94
d76ea2bb6a4078de8fc13e33e17362e9a7c6c0873df899ca6faf179cadcca0a9,8.90565,1,EVALUATED,21,"2019-10-20 09:09:05","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), learnerType('Bayes', None), passTriState(1), 10.0), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(1)))",NULL,...,18.8,19,56
d78c77bfbab736d1d90ad22f1e6525665d3b8086553aa8375b061f4b6ef054a6,5.84239,1,EVALUATED,22,"2019-10-20 12:17:28","AdaBoostLearner(myProd(ARG0, 1), ModifyLearnerFloat(learnerType('LogR', {'penalty': 0, 'C': 1.0}), 0.01), 0, myFloatDiv(0.1, 0.1))",NULL,...,5.8,50.8,25
d86141a4c2b039f71b2b26a73313f1c959f4650ae730336029af9a6a5e377a59,5.59446,1,EVALUATED,13,"2019-10-19 23:45:58","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Trees', {'criterion': 0, 'splitter': 0}), 0.01), 9, myFloatDiv(0.1, 0.1))",NULL,...,16.8,20,31
d8a65a41cf6d5cef9ce2cf4af7804691c1e04c2276f5d3ce196d66a3f7da03ff,5.56494,1,WAITING_FOR_MASTER,23,"2019-10-20 13:27:38","AdaBoostLearner(ARG0, learnerType('ExtraTrees', {'n_estimators': 100, 'max_depth': 6, 'criterion': 0}), 2, myFloatAdd(myFloatSub(10.0, myFloatAdd(3.950686757004913, -2.722876663818189)), myFloatSub(-1.7432721092379957, 0.1)))",NULL,...,93.6,46.6,52
d95d161cdb5c0d0e5f9f184e4039d11362c35193ece804d5f7d8d19c6c74655c,5.45528,1,EVALUATED,18,"2019-10-20 02:55:48","AdaBoostLearner(myProd(ARG0, 1), ModifyLearnerFloat(learnerType('Bayes', None), 0.01), myIntDiv(greaterThan(myFloatMult(1.0, 0.341105634575122), myFloatMult(100.0, 0.1)), greaterThan(myFloatAdd(-2.614026833738242, 0.1), myFloatMult(10.0, 0.1))), myFloatDiv(0.1, 0.1))",NULL,...,32.2,40.6,46
d99e3c85a3d0e1f47991cae0ef435986c81a9dd1f0c82cab98530ccbaf336130,5.50119,1,WAITING_FOR_MASTER,23,"2019-10-20 12:55:53","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Trees', {'criterion': 0, 'splitter': 0}), 0.01), myIntAdd(0, lessThan(0.01, myFloatMult(passFloat(10.0), 0.1))), myFloatDiv(0.1, 0.1))",NULL,...,19.4,20,32
da0381f0e4f4fbd57b1712e643cf504d5210834a909ebcbc2905c199ff90b285,15.6245,1,EVALUATED,18,"2019-10-20 02:57:09","scMulInt(GridSearchLearner(ARG0, learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3})), trueBool)",NULL,...,12.4,20.4,56
dada9a9ce9940f282a4aaed4f7ea6767f80370d2a44fd8682ce1126359f68fb7,5.46649,1,EVALUATED,22,"2019-10-20 09:33:38","AdaBoostLearner(myArcTangentMath(ARG0, 1), ModifyLearnerList(learnerType('Trees', {'criterion': 0, 'splitter': 0}), [-3, 5]), passInt(0), myFloatDiv(100.0, 10.0))",NULL,...,23.4,22.8,27
db81ad3a0dea5ca27f46b9bca9b29e74da136bd8a2295c683dcf140ef8b1176f,6.63014,1,EVALUATED,20,"2019-10-20 05:35:08","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('Trees', {'criterion': 0, 'splitter': 0}), falseBool, 5), passTriState(2), myIntToFloat(64)), passFloat(myFloatAdd(100.0, 1.0)), passTriState(1))",NULL,...,18,42.6,58
dc375b3111d8b871f863b39e0f1f6516fed8148b206a71e72142c8efce1d7433,5.65668,1,EVALUATED,19,"2019-10-20 05:35:08","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('SVM', {'C': 1.0, 'kernel': 0}), 0.01), myIntAdd(3, falseBool), myFloatAdd(0.1, 0.01))",NULL,...,4.6,50.6,32
dc7a4cec10e32997253a3d379c71d404ca8171846cad28e70819371d32b342c1,6.5401,1,EVALUATED,21,"2019-10-20 09:02:33","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('Bayes', None), trueBool, 10), passTriState(1), myIntToFloat(9)), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(0)))",NULL,...,18.8,19,33
dc7b282ad0b46caff85df81ccee1c519d37f1cdd2c1b66b8db85bfc99995cf32,8.78263,1,EVALUATED,17,"2019-10-20 02:38:23","AdaBoostLearner(myFlatTop(ARG0, passTriState(1)), ModifyLearnerFloat(learnerType('SVM', {'C': 1.0, 'kernel': 0}), 100.0), passInt(9), myFloatDiv(0.1, 0.1))",NULL,...,10.6,35.8,36
dc8b2286ec86e5bb5d8b565bf6d0240f718a9b7dbc1c7cdefe47247f7481df64,5.47403,1,EVALUATED,19,"2019-10-20 05:13:52","AdaBoostLearner(ARG0, learnerType('Trees', {'criterion': 0, 'splitter': 0}), 2, myFloatAdd(100.0, -3.624074605468428))",NULL,...,16.2,44.8,54
dc947a55c10ac6720dd560bb6393c8c7e7f2990cd72ebf72f82cf014d2c5aabc,5.51257,1,EVALUATED,21,"2019-10-20 09:33:38","AdaBoostLearner(ARG0, ModifyLearnerInt(ModifyLearnerFloat(learnerType('LogR', {'penalty': 0, 'C': 1.0}), myFloatDiv(0.1, 0.1)), 255, 2277), 50, myFloatSub(myFloatMult(1.0, 10.0), -4.447083214185243))",NULL,...,2,67,29
dcefc88ea3c2eec36a11b34f521f0ecf34f7d48b07f03175239b347521978f81,5.51403,1,EVALUATED,19,"2019-10-20 08:18:00","AdaBoostLearner(myArcTangentMath(ARG0, 1), ModifyLearnerList(learnerType('Trees', {'criterion': 0, 'splitter': 0}), [1, -1]), passInt(0), myFloatDiv(100.0, 4.007548837102428))",NULL,...,25.6,19.2,25
dd472754e1884b448f2d7980390372e3ca88e77481296767d07c4427039de041,99.0497,1,EVALUATED,12,"2019-10-19 23:13:51","BaggedLearner(ARG0, ModifyLearnerFloat(learnerType('Blup', None), 0.013673921758146967))",NULL,...,16,36.2,27
ddec26508533e95d91357e2e9ca705b967e4d64ec19eeea28c7be93a456e1e06,5.60391,1,EVALUATED,17,"2019-10-20 02:52:45","AdaBoostLearner(ARG0, learnerType('Bayes', None), myIntAdd(9, falseBool), myFloatDiv(0.1, 0.1))",NULL,...,16.2,35.2,26
de2f3ad0bfd846bc3a7a22d7fdb8aecab754c51741aed42f404bda75a18d94d3,5.54712,1,EVALUATED,16,"2019-10-20 02:22:43","AdaBoostLearner(myProd(ARG0, 0), ModifyLearnerFloat(learnerType('LogR', {'penalty': 0, 'C': 1.0}), 0.01), myIntAdd(3, greaterThanEqual(myIntToFloat(4), myFloatMult(4.379392785608198, 2.6463672279242614))), myFloatDiv(0.1, 0.1))",NULL,...,0,68.4,43
de5caa870bf102a470dba3959406534441cfbac670f7c67bef2a44c899657449,6.62277,1,EVALUATED,18,"2019-10-20 09:20:01","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 0.1, 1), ModifyLearnerInt(learnerType('Trees', {'criterion': 0, 'splitter': 0}), falseBool, 4), passTriState(2), myIntToFloat(9)), passFloat(10.0), passTriState(passTriState(0)))",NULL,...,16.8,24.6,34
df135f3b9f654999a8b2a41d7442961c7ecbc519dd41df8ef969b6eb5ab052a8,128.118,1,EVALUATED,16,"2019-10-20 02:50:04","BaggedLearner(myFlatTop(ARG0, 0), ModifyLearnerFloat(learnerType('Blup', None), myFloatMult(passFloat(myFloatDiv(100.0, 1.0)), myFloatMult(100.0, myFloatAdd(0.1, 1.0)))))",NULL,...,18.2,26.2,39
df5d96d4f6aef23ac6fd567016e9da595a3a22e1ead9c63320188af8090b0cae,5.47837,1,EVALUATED,18,"2019-10-20 02:55:48","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('Trees', {'criterion': 0, 'splitter': 0}), falseBool, 6), passTriState(1), myIntToFloat(9)), passFloat(myFloatAdd(myFloatSub(2.6127286162671606, 1.0), 0.1)), passTriState(passTriState(0)))",NULL,...,19.4,20,39
df847aaf83ad7f1a93a1248caad9faa9c7b382f62fb01a3152d79b840f210554,5.4863,1,EVALUATED,20,"2019-10-20 09:27:55","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('ExtraTrees', {'n_estimators': 100, 'max_depth': 6, 'criterion': 0}), 0.01), myIntAdd(3, greaterThanEqual(myIntToFloat(4), myFloatMult(-0.0004037714718840846, 0.15758621396495442))), myFloatDiv(0.1, 0.1))",NULL,...,14.2,20.8,40
df9e3095662860d0a3ee0ab46cf57c2b3fed4be2472f761f61fe0c9c8beb5ba1,5.49091,1,EVALUATED,19,"2019-10-20 05:13:52","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('Trees', {'criterion': 0, 'splitter': 0}), falseBool, 5), passTriState(2), myIntToFloat(64)), passFloat(100.0), passTriState(1))",NULL,...,18,42.6,36
dfaa9a93c47bf4693d1aaf45ab234a1d3f517e6cf98c394935ee8710031d1dbb,5.60139,1,EVALUATED,18,"2019-10-20 03:01:01","AdaBoostLearner(ARG0, ModifyLearnerInt(ModifyLearnerInt(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), 50, 32), passTriState(2), lessThanOrEqual(10.0, 1.0)), myIntAdd(3, greaterThan(myFloatMult(100.0, myFloatSub(10.0, 0.1)), 100.0)), myFloatDiv(0.01, 0.01))",NULL,...,20.4,22.6,34
e0c32dfbe1699c062b27b758934a91dae057189cd809da646b808e78452da256,6.67747,1,EVALUATED,17,"2019-10-20 02:38:23","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('ExtraTrees', {'n_estimators': 100, 'max_depth': 6, 'criterion': 0}), 0.01), myIntAdd(3, myNot(equal(10.0, myFloatAdd(3.701144157158268, 100.0)))), 1.0)",NULL,...,14.2,20.8,33
e13e4a6bbb700c88007057d6850b80e5ad8504bdfa626cdb603175fa6a307900,5.5252,1,WAITING_FOR_MASTER,23,"2019-10-20 13:03:36","myBartlett(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('SVM', {'C': 1.0, 'kernel': 0}), passBool(falseBool), 4), passTriState(2), 10.0), 0)",NULL,...,104.4,13.8,35
e17858dd7d038760590da3ef0c0e80897dc214713549d98fe7e9ebdadd2818ee,78.8737,1,EVALUATED,16,"2019-10-20 02:40:05","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('ExtraTrees', {'n_estimators': 100, 'max_depth': 6, 'criterion': 0}), 0.01), myIntAdd(6365, trueBool), myFloatDiv(0.1, 0.1))",NULL,...,17.4,19.6,28
e1e5af0f61d02985ad78ba2ee26762accd2793a305b44f78c56b7b49c67d61a1,10.6641,1,WAITING_FOR_MASTER,23,"2019-10-20 13:04:16","BaggedLearner(myFlatTop(ARG0, 0), learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}))",NULL,...,12.6,23.2,19
e2f3c8355b38b58cd7d42ccf97693b995d7047e0d174be86efb6a54a2fd72397,8.61955,1,EVALUATED,20,"2019-10-20 05:32:56","AdaBoostLearner(myProd(ARG0, 2), ModifyLearnerFloat(ModifyLearnerInt(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), 100, greaterThan(ifThenFloat(ifThenElseBool(myOr(falseBool, trueBool), myAnd(trueBool, trueBool), ifThenElseBool(falseBool, falseBool, trueBool)), myIntToFloat(equal(0.01, 0.01))), myFloatAdd(ifThenElseFloat(ifThenElseBool(trueBool, trueBool, falseBool), 0.1, 10.0), ifThenFloat(ifThenElseBool(trueBool, trueBool, falseBool), ifThenElseFloat(falseBool, -1.3373050678535559, 0.01))))), 0.01), myIntAdd(3, falseBool), myFloatDiv(0.1, 10.0))",NULL,...,15.8,19,68
e30a8a68a863cf019688d1a000e0be9c516c2bd0bb64f8a286b4109993527ccc,99.8893,1,EVALUATED,21,"2019-10-20 09:04:54","BaggedLearner(myFlatTop(ARG0, passTriState(0)), ModifyLearnerFloat(learnerType('Blup', None), ifThenElseFloat(trueBool, 0.01, 0.013673921758146967)))",NULL,...,18.2,26.2,23
e39a9e7ecfdaba74a2d0b5247b6438e7c5c09feb0c04448d2d2db27fd5664a7f,12.5765,1,EVALUATED,21,"2019-10-20 12:10:16","BaggedLearner(myBSpline(ARG0, 5, 0), ModifyLearnerFloat(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), 2.4260340707091643))",NULL,...,14,18.8,44
